lat,lon,time,alt,speed,bearing
59.4671395,25.4131624,2237000,197,9.42,243.80
59.4671244,25.4128463,2239000,197.1,9.00,264.60
59.4671214,25.4125412,2241000,195.5,8.64,268.90
59.4670987,25.4122071,2243000,197.2,9.56,262.40
59.4670712,25.4118925,2245000,196.5,9.06,260.20
59.4670405,25.4115733,2247000,193.5,9.22,259.30
59.4669976,25.4112495,2249000,194.1,9.47,255.40
59.4669641,25.4109434,2251000,193.3,8.89,257.80
59.4668862,25.4104588,2255000,189.8,9.67,250.60
59.4668554,25.4101343,2257000,190.1,9.36,259.40
59.4668083,25.4098102,2259000,189.6,9.56,254.00
59.4667502,25.4094875,2261000,189.2,9.69,250.50
59.4667102,25.4091616,2263000,188.8,9.50,256.40
59.4666316,25.4088433,2265000,188.8,10.03,244.10
59.4665632,25.4085209,2267000,188.8,9.89,247.30
59.4664827,25.4082166,2269000,188.2,9.72,242.50
59.4663875,25.4079173,2271000,188.5,10.00,238.00
59.4663109,25.4076052,2273000,188.1,9.83,244.20
59.4662021,25.4073063,2275000,186.9,10.42,234.40
59.4661078,25.4069901,2277000,187.7,10.39,239.60
59.4660289,25.4066786,2279000,186.5,9.86,243.50
59.4659081,25.4063756,2281000,185.6,10.92,231.90
59.4658179,25.4060688,2283000,185.4,10.06,239.90
59.4657179,25.4057556,2285000,183.6,10.47,237.90
59.4655797,25.405452,2287000,183,11.56,228.10
59.4654846,25.4051149,2289000,185.5,10.92,241.00
59.4653612,25.4048231,2291000,181.9,10.75,230.20
59.4652275,25.4045533,2293000,184.1,10.67,225.70
59.4651184,25.4042326,2295000,184.9,10.94,236.20
59.4649742,25.4039665,2297000,181.8,11.03,223.20
59.4648355,25.4036809,2299000,183.3,11.19,226.30
59.4646981,25.4033828,2301000,182.8,11.39,227.80
59.4645383,25.4031136,2303000,182.6,11.72,220.60
59.4644155,25.4028238,2305000,182.5,10.69,230.20
59.4642765,25.4025543,2307000,183.4,10.89,224.60
59.4641202,25.4022978,2309000,184.4,11.33,219.80
59.4640105,25.4019983,2311000,183.9,10.47,234.20
59.4639269,25.4016907,2313000,183.1,9.89,241.90
59.4638784,25.4013922,2315000,183.5,8.89,252.30
59.4638389,25.4010542,2317000,180.8,9.83,257.00
59.4637584,25.4007052,2319000,183,10.86,245.60
59.4636904,25.4003859,2321000,184.6,9.81,247.30
59.463623,25.4000734,2323000,183.9,9.61,247.00
59.4635299,25.3997581,2325000,182.9,10.33,239.80
59.4634475,25.3994232,2327000,183.5,10.56,244.20
59.4633508,25.3990958,2329000,184.2,10.72,239.80
59.4632551,25.3987932,2331000,184.4,10.11,238.10
59.4631794,25.398477,2333000,184.6,9.92,244.80
59.4630899,25.3981466,2335000,184.6,10.61,241.90
59.463,25.3978359,2337000,184.6,10.14,240.30
59.4629247,25.397539,2339000,185.4,9.42,243.50
59.4627404,25.3969236,2342000,184,10.14,243.30
59.4626657,25.3966111,2344000,184,9.78,244.80
59.4625775,25.3963181,2346000,185.4,9.64,239.40
59.4625184,25.3960174,2348000,185.3,9.14,248.90
59.4624584,25.3956909,2350000,184.6,9.83,250.10
59.4623735,25.3953743,2352000,185.9,10.14,242.20
59.4623111,25.3950631,2354000,186.1,9.47,248.50
59.4622266,25.3947593,2356000,185.6,9.81,241.30
59.4621406,25.3944597,2358000,185.1,9.75,240.50
59.4620771,25.394119,2360000,185,10.28,249.90
59.4619848,25.3937883,2362000,185,10.69,241.20
59.4619012,25.3934671,2364000,185.9,10.22,242.90
59.4618386,25.3931415,2366000,186.4,9.86,249.30
59.4617411,25.3928615,2368000,186.2,9.61,235.60
59.4616787,25.3925671,2370000,186.6,9.03,247.40
59.4616052,25.3922424,2372000,186.1,10.08,246.00
59.4614848,25.3919794,2374000,187,10.03,228.00
59.4614388,25.3916694,2376000,188.4,9.17,253.70
59.461363,25.3910398,2381000,188.9,9.17,258.20
59.4613569,25.390706,2383000,188.9,9.47,267.90
59.4613576,25.3904212,2385000,188.8,8.08,270.30
59.4614415,25.3901918,2387000,188.1,8.00,305.70
59.4616106,25.3900287,2389000,184.8,10.50,333.90
59.4618422,25.3899251,2391000,183.4,13.22,347.20
59.4611725,25.3884307,2397000,192,9.11,260.90
59.4611524,25.3880939,2399000,192.6,9.61,263.30
59.4611018,25.3876095,2402000,192.6,9.53,256.80
59.4610823,25.3872707,2404000,192.7,9.67,263.50
59.4610588,25.3869347,2406000,192.9,9.61,262.20
59.4610342,25.3865962,2408000,193.6,9.69,261.90
59.4610298,25.3862659,2410000,194.6,9.36,268.50
59.4610129,25.38594,2412000,195.5,9.28,264.20
59.4610153,25.3856436,2414000,197,8.42,270.90
59.4610273,25.3853268,2416000,197.2,9.00,274.30
59.4610161,25.3850414,2418000,198.4,8.11,265.60
59.4610268,25.3847379,2420000,200.2,8.64,274.00
59.4610394,25.384417,2422000,200.6,9.14,274.40
59.4610602,25.3841138,2424000,201.8,8.67,277.70
59.4610751,25.3838085,2426000,202.6,8.69,275.50
59.4611013,25.3835037,2428000,204.1,8.78,279.60
59.4611371,25.3831944,2430000,204.9,9.00,282.80
59.4611623,25.3828924,2432000,207.2,8.67,279.30
59.4611901,25.382592,2434000,208.7,8.67,280.30
59.4612249,25.3822999,2436000,208.3,8.50,283.20
59.4612378,25.3819685,2438000,210.3,9.42,274.40
59.4612707,25.3816598,2440000,211.8,8.94,281.80
59.4612991,25.3813727,2442000,212,8.31,281.00
59.4613273,25.3810569,2444000,212.4,9.08,280.00
59.4613766,25.3807593,2446000,213.1,8.86,288.10
59.4614014,25.3804476,2448000,213.9,8.94,278.90
59.4614456,25.3801515,2450000,215.5,8.75,286.40
59.4615061,25.3798536,2452000,214,9.08,291.80
59.4615335,25.3795222,2454000,215.1,9.53,279.20
59.4616092,25.3792413,2456000,214.7,9.00,297.90
59.4616572,25.3789485,2458000,216.2,8.72,287.90
59.4617363,25.3783494,2461000,218.4,9.03,296.60
59.4617632,25.3780392,2463000,218.5,8.92,279.70
59.461754,25.3777212,2465000,221.4,9.03,266.70
59.4617291,25.3773874,2467000,221.7,9.56,261.60
59.4617016,25.3770558,2469000,222.3,9.53,260.70
59.4616797,25.3767179,2471000,222.8,9.67,262.70
59.4616685,25.3763845,2473000,223.7,9.47,266.20
59.461664,25.3760466,2475000,224.4,9.58,268.50
59.4616613,25.3757091,2477000,226.4,9.58,269.10
59.461659,25.3754032,2479000,228.4,8.67,269.20
59.461667,25.3750867,2481000,229.5,8.97,272.80
59.4616599,25.3747558,2483000,230.6,9.39,267.60
59.4616631,25.3744143,2485000,232.4,9.69,271.10
59.4616846,25.3741121,2487000,235.4,8.64,278.00
59.4616867,25.3738119,2489000,236.8,8.50,270.80
59.4617131,25.3735018,2491000,238.3,8.92,279.50
59.4617618,25.3731805,2493000,240,9.50,286.60
59.4617867,25.3728669,2495000,242.8,9.00,278.90
59.4618234,25.3725752,2497000,243.8,8.53,283.90
59.4618681,25.3722886,2499000,244,8.50,287.10
59.4618927,25.3719732,2501000,245,9.06,278.70
59.46194,25.371688,2503000,246.6,8.50,288.10
59.4619907,25.3712236,2507000,248.1,9.06,278.60
59.4620259,25.3709257,2509000,249.8,8.67,283.10
59.46208,25.3706411,2511000,251.4,8.61,290.50
59.4621187,25.3703482,2513000,253.7,8.58,284.60
59.4621795,25.370088,2515000,254.8,8.11,294.70
59.4622055,25.3698147,2517000,257,7.89,280.60
59.4621582,25.3694982,2519000,257.1,9.36,253.60
59.4621085,25.3691814,2521000,258.7,9.39,252.80
59.4620739,25.3688692,2523000,261.3,9.06,257.70
59.4620347,25.3685501,2525000,262.1,9.31,256.40
59.4619957,25.3682373,2527000,263.5,9.14,256.20
59.4619699,25.3679246,2529000,263.9,8.97,260.80
59.4619505,25.3676039,2531000,266.8,9.17,263.20
59.4619197,25.3672834,2533000,268.9,9.25,259.30
59.4618899,25.3669607,2535000,271.2,9.31,259.70
59.4618651,25.3666371,2537000,273.6,9.28,261.40
59.4618378,25.3663348,2539000,273.8,8.69,259.90
59.4617844,25.3660208,2541000,275.3,9.39,251.50
59.4616692,25.3657479,2543000,276.2,10.06,230.30
59.4614996,25.365512,2545000,277.9,11.58,215.30
59.4613562,25.3652406,2547000,279.2,11.08,223.90
59.4612668,25.36494,2549000,280.8,9.86,239.70
59.461216,25.3646415,2551000,283.3,8.92,251.50
59.4612119,25.3643557,2553000,284.8,8.11,268.40
59.4612504,25.3640637,2555000,286.9,8.56,284.50
59.4613272,25.3638041,2557000,288.1,8.50,300.20
59.461412,25.3635774,2559000,291.5,7.97,306.40
59.4614782,25.3633322,2561000,292.2,7.86,298.00
59.4615664,25.3630828,2563000,292.9,8.61,304.80
59.4616501,25.3628244,2565000,294.4,8.69,302.50
59.4616994,25.3625581,2567000,296.2,8.03,290.00
59.461758,25.3623077,2569000,297.9,7.81,294.70
59.4617935,25.3620358,2571000,297.7,7.97,284.40
59.4618489,25.3617852,2573000,297.8,7.75,293.50
59.4619226,25.3615487,2575000,298.1,7.86,301.50
59.4619606,25.3612736,2577000,298.6,8.08,285.20
59.4620244,25.3610165,2579000,299.5,8.11,296.00
59.462089,25.3607704,2581000,300.1,7.86,297.30
59.4621164,25.3604911,2583000,300.4,8.06,280.90
59.4621974,25.3602569,2585000,301.8,8.03,304.20
59.4623001,25.3597182,2588000,301.7,8.31,289.50
59.4623805,25.3594575,2590000,302.5,8.64,301.30
59.4624063,25.3591435,2592000,302.5,9.03,279.20
59.4624875,25.3588991,2594000,302.7,8.28,303.20
59.462549,25.3586307,2596000,303.6,8.33,294.30
59.4625351,25.3583184,2598000,304.6,8.89,265.00
59.4625409,25.3580093,2600000,305.3,8.78,272.10
59.4625908,25.3577327,2602000,307.3,8.33,289.50
59.4628845,25.3566778,2610000,311.4,8.08,305.40
59.4629799,25.3564645,2612000,312.6,8.06,311.40
59.46306,25.3561989,2614000,313.2,8.75,300.70
59.4631493,25.3559714,2616000,314.9,8.14,307.70
59.463211,25.3557389,2618000,317.1,7.44,297.60
59.4632737,25.3554801,2620000,317.7,8.14,295.50
59.4633408,25.3552109,2622000,318.5,8.50,296.10
59.4633795,25.3549329,2624000,320.4,8.17,285.30
59.4634662,25.3545649,2627000,321.1,7.78,297.50
59.4635113,25.354288,2629000,321.1,8.25,287.80
59.4635709,25.3538782,2633000,322.9,8.08,288.20
59.4636065,25.3536158,2635000,322.6,7.69,285.00
59.4636341,25.3533336,2637000,323.4,8.14,280.90
59.4636912,25.3530714,2639000,323.8,8.08,293.20
59.4637239,25.3527989,2641000,323,7.94,283.30
59.4637563,25.3525283,2643000,324.1,7.89,283.30
59.4638035,25.3522378,2645000,325.8,8.64,287.70
59.4638202,25.3519567,2647000,326.5,8.03,276.70
59.4638477,25.3516778,2649000,328.8,8.06,281.00
59.4638831,25.3514031,2651000,328.4,8.03,284.20
59.4638884,25.3511173,2653000,327.7,8.11,272.10
59.4639379,25.3508284,2655000,328.3,8.64,288.60
59.4639664,25.350552,2657000,328.6,8.00,281.50
59.4639649,25.3502641,2659000,329.9,8.17,269.40
59.4640182,25.349991,2661000,329.1,8.31,291.00
59.4640313,25.3496778,2663000,329.2,8.92,274.70
59.464045,25.3493774,2665000,331.1,8.56,275.10
59.4640926,25.3491079,2667000,330.5,8.08,289.20
59.4640865,25.3488128,2669000,329,8.36,267.70
59.4641133,25.3485139,2671000,330.1,8.61,280.00
59.464147,25.3482516,2673000,328.9,7.67,284.20
59.464141,25.3479722,2675000,327.4,7.92,267.60
59.4641635,25.3476569,2677000,328.1,9.03,278.00
59.4641693,25.3473627,2679000,327,8.33,272.20
59.4641641,25.3470479,2681000,327.6,8.92,268.10
59.4642141,25.3467369,2683000,327.5,9.25,287.60
59.4642401,25.3464149,2685000,327.5,9.25,279.00
59.4642665,25.3460997,2687000,328.7,9.06,279.40
59.4643423,25.3458162,2689000,328.1,9.08,297.80
59.4643831,25.3455086,2691000,326.4,9.00,284.60
59.4644207,25.3451976,2693000,326.3,9.06,283.40
59.4644826,25.3449074,2695000,324.7,8.92,292.80
59.4645394,25.3446336,2697000,321.7,8.39,292.20
59.4646078,25.3443416,2699000,320.2,9.11,294.80
59.4646673,25.3440457,2701000,318.9,9.03,291.60
59.4647304,25.3437555,2703000,317.8,8.94,293.20
59.464799,25.3434715,2705000,315.8,8.92,295.40
59.4648526,25.3431816,2707000,314.3,8.75,290.00
59.4649126,25.3428944,2709000,313.5,8.81,292.40
59.4649657,25.342606,2711000,312.7,8.69,289.90
59.4650066,25.3423057,2713000,312.8,8.81,285.00
59.4650606,25.3420062,2715000,310.9,9.00,289.50
59.4651031,25.3416925,2717000,308,9.19,284.90
59.4652255,25.341108,2720000,308.9,8.64,298.20
59.4652808,25.3408174,2722000,307.1,8.81,290.50
59.4653521,25.3405233,2724000,305.5,9.22,295.50
59.4654437,25.3402472,2726000,303.1,9.33,303.10
59.4655186,25.3399519,2728000,304.6,9.36,296.50
59.4656155,25.3396908,2730000,306.6,9.17,306.10
59.4657054,25.3394253,2732000,305.2,9.03,303.70
59.4657878,25.3391299,2734000,303.8,9.56,298.80
59.4658955,25.3388525,2736000,304.2,9.89,307.40
59.4659617,25.3385381,2738000,303.9,9.64,292.50
59.465998,25.3381812,2740000,304.1,10.31,281.30
59.4660444,25.3378672,2742000,305.6,9.28,286.20
59.4660665,25.3375477,2744000,304.9,9.14,277.80
59.466087,25.3372212,2746000,303,9.33,277.00
59.4661349,25.3369004,2748000,301.9,9.47,286.40
59.4661666,25.3365774,2750000,302.3,9.33,280.90
59.4661944,25.3362655,2752000,302.2,8.97,280.00
59.4662374,25.3359569,2754000,300.7,9.08,285.30
59.4663084,25.3353465,2759000,300.4,8.67,281.30
59.4663563,25.3350556,2761000,298.9,8.67,288.00
59.4663802,25.3347293,2763000,299.6,9.33,278.20
59.4664037,25.3344073,2765000,298.3,9.22,278.20
59.466451,25.3341027,2767000,299.5,9.03,287.00
59.466476,25.3337942,2769000,299,8.86,279.10
59.4665282,25.3334998,2771000,298.4,8.83,289.20
59.4665862,25.3331983,2773000,298.8,9.14,290.70
59.4666198,25.3328884,2775000,299.3,8.97,282.00
59.4666894,25.3326024,2777000,299.4,9.00,295.60
59.4667592,25.3323125,2779000,299.7,9.08,295.40
59.4668162,25.3320147,2781000,299.1,9.03,290.60
59.4669073,25.3317669,2783000,297.4,8.67,305.90
59.4669852,25.3314858,2785000,296.5,9.08,298.60
59.4670389,25.3311913,2787000,294.6,8.86,289.70
59.4670731,25.3308673,2789000,293.8,9.39,281.70
59.4671043,25.3305537,2791000,293.7,9.06,281.10
59.4671216,25.3302414,2793000,292.6,8.92,276.20
59.4671386,25.3299233,2795000,291.4,9.06,276.00
59.4671838,25.3296112,2797000,292.2,9.19,285.90
59.4672225,25.3293127,2799000,292.7,8.72,284.30
59.4672624,25.3290148,2801000,292.2,8.72,284.80
59.4673253,25.3286965,2803000,290.8,9.67,291.30
59.4673777,25.3283674,2805000,290.4,9.78,287.40
59.4674446,25.3280608,2807000,291.4,9.44,293.20
59.467497,25.3277622,2809000,291.2,8.94,289.10
59.4675469,25.3274496,2811000,290.3,9.28,287.40
59.4676207,25.3271448,2813000,289.4,9.56,295.50
59.4676712,25.3268433,2815000,290.1,9.00,288.20
59.4677234,25.3265492,2817000,290.4,8.83,289.30
59.4678,25.3262584,2819000,289.4,9.28,297.40
59.4678474,25.3259369,2821000,289.2,9.50,286.20
59.467915,25.325643,2823000,289.2,9.14,294.40
59.468001,25.3253691,2825000,288.2,9.11,301.70
59.468068,25.3250859,2827000,286.3,8.86,295.00
59.4681224,25.3247774,2829000,284.4,9.25,289.10
59.4681442,25.3244261,2831000,283.5,10.03,277.00
59.468177,25.3240885,2833000,282.7,9.75,280.80
59.4682045,25.3237671,2835000,281.8,9.25,279.60
59.4682126,25.323453,2837000,280,8.92,272.90
59.468235,25.3231268,2839000,278.8,9.33,277.70
59.4682517,25.3227866,2841000,278.6,9.69,275.50
59.4682462,25.3224643,2843000,278.2,9.14,268.10
59.4682674,25.3221599,2845000,276.9,8.72,277.80
59.4682859,25.321829,2847000,275.6,9.44,276.30
59.468303,25.3211775,2850000,273.1,9.11,276.90
59.4683237,25.3208529,2852000,271.9,9.28,277.20
59.4683537,25.3205337,2854000,270.7,9.19,280.50
59.4684079,25.3202024,2856000,270.8,9.86,287.90
59.4684303,25.319867,2858000,271.6,9.58,277.50
59.4684595,25.3195572,2860000,270.9,8.94,280.50
59.4685049,25.31924,2862000,270.4,9.33,285.70
59.4685437,25.3189297,2864000,269.6,9.06,283.80
59.4686076,25.3186337,2866000,268.9,9.11,293.00
59.4686531,25.318321,2868000,268.6,9.22,286.00
59.4686976,25.3180212,2870000,267.6,8.86,286.30
59.4687576,25.3177102,2872000,266.9,9.42,290.80
59.4687892,25.3173809,2874000,266.3,9.50,280.70
59.4688449,25.3170787,2876000,266.1,9.11,289.90
59.4689082,25.316775,2878000,266.4,9.31,292.30
59.4689456,25.3164643,2880000,265.6,9.06,283.30
59.4689416,25.3157824,2885000,262.4,10.31,259.60
59.4689156,25.3154402,2887000,261.9,9.81,261.50
59.4688999,25.3150972,2889000,262,9.75,264.90
59.4688725,25.3147578,2891000,261.8,9.75,261.00
59.4688655,25.3144293,2893000,261.2,9.33,267.60
59.4688612,25.3140864,2895000,261.2,9.72,268.60
59.4688422,25.3137531,2897000,261.5,9.50,263.60
59.4688417,25.3134234,2899000,261.6,9.33,269.80
59.4688378,25.3130888,2901000,261.2,9.50,268.70
59.4688194,25.312753,2903000,259.9,9.58,263.80
59.4688215,25.3124196,2905000,259,9.44,270.70
59.4688299,25.3121105,2907000,258.3,8.78,273.10
59.4688292,25.3117955,2909000,256.9,8.92,269.70
59.4688315,25.3114602,2911000,255.3,9.50,270.80
59.4688378,25.3111188,2913000,254.2,9.69,272.10
59.468851,25.3107827,2915000,253.8,9.56,274.40
59.4688573,25.310457,2917000,253.9,9.25,272.20
59.468865,25.310154,2919000,252,8.61,272.90
59.4688842,25.3098345,2921000,250.4,9.11,276.70
59.4688955,25.3095122,2923000,248.8,9.17,273.90
59.4689024,25.3091789,2925000,246.6,9.44,272.30
59.4689262,25.3088443,2927000,246,9.58,278.00
59.4689553,25.308526,2929000,245.8,9.17,280.20
59.4689919,25.3082125,2931000,245.5,9.11,282.90
59.4690225,25.3078879,2933000,245.7,9.36,280.50
59.4690261,25.3075463,2935000,246.5,9.69,271.20
59.4690307,25.3072174,2937000,246.8,9.33,271.60
59.4690184,25.3068804,2939000,247.3,9.58,265.90
59.4689635,25.3065407,2941000,246.2,10.11,252.40
59.4689282,25.3061864,2943000,246.1,10.22,258.90
59.4688706,25.3058486,2945000,245.8,10.11,251.40
59.4688215,25.3055104,2947000,245.5,9.97,254.10
59.4682056,25.2974833,2994000,231,10.08,251.30
59.4681527,25.2971495,2996000,231.2,9.92,252.70
59.4681043,25.2968011,2998000,230.9,10.25,254.70
59.4680503,25.2964473,3000000,230.5,10.47,253.30
59.4680081,25.2960875,3002000,232.2,10.47,257.00
59.4680051,25.2957559,3004000,234.4,9.39,269.00
59.4679922,25.2954372,3006000,234.8,9.06,265.40
59.4679886,25.2947536,3011000,233.8,9.94,275.10
59.4679934,25.2944326,3013000,234.7,9.11,271.70
59.4680123,25.2941328,3015000,233.7,8.56,277.10
59.468063,25.2938214,3017000,232.2,9.28,287.80
59.4680583,25.2934727,3019000,231.4,9.89,268.50
59.4680312,25.2931228,3021000,231.9,10.03,261.30
59.4680052,25.2927826,3023000,232.9,9.75,261.40
59.4679702,25.2924504,3025000,232.7,9.61,258.30
59.4679517,25.2921154,3027000,231.9,9.56,263.80
59.4679148,25.2917781,3029000,231.8,9.78,257.80
59.4678813,25.2914412,3031000,232.1,9.72,258.90
59.4678671,25.2911192,3033000,232.5,9.17,265.00
59.4678371,25.2907939,3035000,232.8,9.36,259.70
59.4678071,25.2904616,3037000,232.1,9.56,259.90
59.4677777,25.2901265,3039000,231.9,9.64,260.20
59.4677555,25.2897901,3041000,231.5,9.61,262.60
59.4677641,25.2894524,3043000,231.3,9.58,272.90
59.4677632,25.2891104,3045000,232.1,9.69,269.70
59.4677654,25.2887765,3047000,231.8,9.47,270.70
59.4678025,25.2884489,3049000,231.8,9.50,282.60
59.4678255,25.2881082,3051000,232.8,9.75,277.60
59.4678509,25.2877735,3053000,232.8,9.58,278.50
59.4678631,25.2874258,3055000,234.1,9.89,274.00
59.4677946,25.2870697,3057000,233.8,10.78,249.30
59.4677104,25.2867278,3059000,234.5,10.78,244.10
59.4676244,25.2863943,3061000,235.9,10.61,243.10
59.467571,25.2860624,3063000,234.8,9.86,252.40
59.4674741,25.2853896,3066000,236.1,9.81,250.00
59.4674417,25.2850591,3068000,235.1,9.53,259.10
59.4674212,25.2847189,3070000,236.1,9.72,263.20
59.4673852,25.2843815,3072000,236.2,9.78,258.10
59.4673884,25.2840472,3074000,235.3,9.47,271.10
59.4673835,25.2836971,3076000,235.4,9.92,268.40
59.4673686,25.2833571,3078000,235.2,9.67,265.10
59.4674146,25.2830211,3080000,235.6,9.86,285.10
59.4674203,25.2826714,3082000,236.7,9.92,271.80
59.4673933,25.2823375,3084000,237.2,9.58,261.00
59.4673859,25.2820177,3086000,236.9,9.08,267.40
59.4673575,25.281682,3088000,236.8,9.64,260.50
59.4673065,25.2813459,3090000,237,9.94,253.40
59.4672773,25.2809896,3092000,237.4,10.22,260.80
59.4672254,25.280629,3094000,237.6,10.61,254.20
59.4671645,25.2802966,3096000,237.5,10.03,250.20
59.4671261,25.2799607,3098000,237.3,9.75,257.30
59.4670851,25.2794268,3101000,238.1,10.25,260.60
59.4670682,25.2790837,3103000,238.7,9.78,264.50
59.4670612,25.2787322,3105000,238.7,9.97,267.80
59.4670603,25.2783765,3107000,238.2,10.08,269.70
59.4670749,25.2780393,3109000,237.9,9.58,274.90
59.4670914,25.2777079,3111000,237.5,9.44,275.60
59.4670981,25.2773638,3113000,236.6,9.75,272.20
59.4671035,25.2770452,3115000,236,9.03,271.90
59.4670948,25.2766561,3117000,236.3,11.03,267.50
59.4670496,25.2762303,3119000,234.9,12.33,258.20
59.4670117,25.2758177,3121000,234.2,11.89,259.80
59.4669711,25.275463,3123000,233.2,10.31,257.30
59.4669516,25.2751442,3125000,233.9,9.11,263.10
59.4669643,25.2748097,3127000,233.9,9.50,274.30
59.4669393,25.2745309,3129000,234.7,8.03,260.00
59.4669175,25.2742085,3131000,234,9.22,262.40
59.4669393,25.2738752,3133000,233.8,9.53,277.30
59.4670688,25.2734499,3137000,232,9.94,307.10
59.4671662,25.2731237,3139000,231.7,10.72,300.40
59.4672205,25.2727245,3141000,233.6,11.72,285.00
59.4672137,25.2722469,3143000,233.8,13.56,268.40
59.4671748,25.2717218,3145000,232.3,15.06,261.70
59.4670996,25.2712173,3147000,232.9,14.89,253.60
59.4670528,25.2708444,3149000,230.9,10.89,256.10
59.4669393,25.2705711,3151000,231.5,10.00,230.70
59.4668788,25.2702956,3153000,232.1,8.50,246.60
59.4669726,25.2700887,3155000,233.5,7.86,311.70
59.4670421,25.269777,3157000,233.1,9.64,293.70
59.4670812,25.2694535,3159000,233.5,9.42,283.40
59.4671872,25.2691749,3161000,233.1,9.86,306.80
59.4672303,25.2688447,3163000,231.7,9.67,284.40
59.467233,25.2685066,3165000,233.4,9.58,270.90
59.4672259,25.2681826,3167000,233.3,9.19,267.50
59.4671903,25.2678414,3169000,232.5,9.86,258.40
59.4671428,25.2674907,3171000,232.3,10.28,255.10
59.4670762,25.2671463,3173000,232.2,10.44,249.20
59.4669289,25.266844,3175000,231.9,11.86,226.20
59.4666917,25.2665772,3177000,229.4,15.22,209.70
59.466897,25.2661723,3179000,233,16.19,314.90
59.4668146,25.2658204,3181000,232.2,10.97,245.30
59.4667341,25.2654802,3183000,233.4,10.64,245.00
59.4666454,25.2651528,3185000,233.4,10.53,241.90
59.4664638,25.2638982,3191000,233.4,10.28,255.90
59.4664301,25.2635536,3193000,233.9,9.94,259.10
59.4664013,25.2632025,3195000,233.8,10.08,260.80
59.4663856,25.2628507,3197000,233.9,10.00,265.00
59.466389,25.2624979,3199000,232.6,10.00,271.10
59.4663957,25.2621205,3201000,231.1,10.69,272.00
59.4663795,25.2617742,3203000,232.2,9.86,264.70
59.46632,25.2614353,3205000,231.6,10.17,250.90
59.4662285,25.2610811,3207000,231.4,11.25,243.00
59.4661341,25.2607283,3209000,230.4,11.31,242.20
59.4660329,25.2603796,3211000,232.1,11.39,240.30
59.4659604,25.2600338,3213000,232.3,10.61,247.60
59.4658934,25.2596625,3215000,232.2,11.17,250.40
59.4658006,25.2593212,3217000,233.7,10.97,241.80
59.4657773,25.2589571,3219000,235.9,10.42,262.80
59.465729,25.2585902,3221000,236.2,10.75,255.50
59.4656764,25.2582442,3223000,237.7,10.25,253.30
59.4656921,25.2578921,3225000,238.6,10.03,275.00
59.465679,25.25755,3227000,241.4,9.72,265.70
59.4656764,25.2572077,3229000,242,9.69,269.10
59.465716,25.2568713,3231000,242.8,9.78,283.00
59.4656736,25.2565165,3233000,243.5,10.33,256.80
59.4655936,25.2561739,3235000,242.8,10.69,245.30
59.4655138,25.2558302,3237000,242.9,10.72,245.40
59.4654192,25.2555092,3239000,243.5,10.53,239.90
59.4653272,25.2551818,3241000,243.9,10.61,241.10
59.4652379,25.2548414,3243000,243.2,10.86,242.70
59.4651585,25.2544963,3245000,243.9,10.75,245.60
59.4650878,25.2541576,3247000,243.4,10.39,247.70
59.465034,25.2538035,3249000,243.5,10.47,253.40
59.4649872,25.2534526,3251000,244.5,10.28,255.30
59.4649459,25.2530975,3253000,244.3,10.33,257.10
59.4649174,25.2527475,3255000,243.6,10.06,260.90
59.464884,25.2523852,3257000,244,10.44,259.70
59.4648511,25.2520313,3259000,243.7,10.19,259.60
59.4648294,25.2515027,3263000,243.4,9.86,264.60
59.4648051,25.2511408,3265000,243,10.36,262.50
59.4648129,25.2507871,3267000,244.3,10.03,272.50
59.4648092,25.250442,3269000,244.7,9.78,268.80
59.4647622,25.250089,3271000,245.9,10.33,255.30
59.4647011,25.2497517,3273000,245.9,10.14,250.40
59.4646283,25.2494065,3275000,245.3,10.58,247.50
59.4645218,25.2490804,3277000,245.4,10.97,237.30
59.4644401,25.2487303,3279000,245.4,10.92,245.30
59.4643705,25.2483699,3281000,246.9,10.92,249.20
59.4642989,25.2480291,3283000,245.8,10.44,247.50
59.4642602,25.2476739,3285000,246.5,10.31,257.90
59.4642183,25.2473237,3287000,246.5,10.19,256.70
59.4641688,25.2469763,3289000,245.7,10.22,254.30
59.464145,25.2466203,3291000,245.8,10.17,262.50
59.4641189,25.2462662,3293000,246.9,10.14,261.70
59.464076,25.2459301,3295000,246,9.83,255.90
59.4639963,25.2455885,3297000,245.9,10.67,245.30
59.463902,25.2452468,3299000,244.9,11.03,241.50
59.4637974,25.2449227,3301000,246.8,10.89,237.60
59.4636897,25.2446059,3303000,246.4,10.81,236.20
59.4635844,25.2442864,3305000,245.9,10.78,237.00
59.463485,25.243944,3307000,246.1,11.17,240.30
59.4634025,25.2435915,3309000,246.4,11.00,245.30
59.46332,25.2432428,3311000,247.3,10.89,245.00
59.4632485,25.2429057,3313000,246.7,10.36,247.30
59.4631872,25.2425557,3315000,246.8,10.50,251.00
59.463135,25.2422056,3317000,247.1,10.33,253.60
59.4630957,25.2418581,3319000,247.2,10.08,257.50
59.4630702,25.2415269,3321000,247,9.50,261.40
59.4630376,25.2411877,3323000,246.4,9.78,259.30
59.4630113,25.240836,3325000,245.7,10.08,261.60
59.4629955,25.2404838,3327000,245.5,10.03,265.00
59.4629422,25.240145,3329000,246.2,10.06,252.80
59.4628561,25.2398153,3331000,245.8,10.50,242.80
59.4627504,25.2394956,3333000,246.9,10.81,236.90
59.4626495,25.2391637,3335000,246.6,10.97,239.10
